0.8249,0,0,0,0,0
0.8473,0,0,0,0,0
0.8766,0,0,0,0,0
0.9164,0,0,0,0,0
0.943,0,0,0,0,0
0.9738,0,0,0,0,0
1.0277,0,0,0,0,0
1.1012,0,0,0,0,0
1.1925,0,0,0,0,0
1.247,0,0,0,0,0
1.267,0,0,0,0,0
1.1969,0,0,0,0,0
1.2821,0,0,0,0,0
1.2631,0,0,0,0,0
1.3293,0,0,0,0,0
1.3774,0,0,0,0,0
1.3319,0,0,0,0,0
1.2404,0,0,0,0,0
1.0944,0,0,0,0,0
0.9357,0,0,0,0,0
0.8124,0,0,0,0,0
0.7094,0,0,0,0,0
0.6628,0,0,0,0,0
0.716,0,0,0,0,0
0.8398,0,0,0,0,0
0.9489,0,0,0,0,0
1.0985,0,0,0,0,0
1.1415,0,0,0,0,0
1.1459,0,0,0,0,0
1.1068,0,0,0,0,0
1.0133,0,0,0,0,0
0.9652,0,0,0,0,0
0.9189,0,0,0,0,0
0.8554,0,0,0,0,0
0.8029,0,0,0,0,0
0.7624,0,0,0,0,0
0.7135,0,0,0,0,0
0.651,0,0,0,0,0
0.6105,0,0,0,0,0
0.6137,0,0,0,0,0
0.6271,0,0,0,0,0
0.7033,0,0,0,0,0
0.7731,0,0,0,0,0
0.8232,0,0,0,0,0
0.8503,0,0,0,0,0
0.8881,0,0,0,0,0
0.9252,0,0,0,0,0
0.9335,0,0,0,0,0
0.9262,0,0,0,0,0
0.9257,0,0,0,0,0
0.9023,0,0,0,0,0
0.8732,0,0,0,0,0
0.8632,0,0,0,0,0
0.8759,0,0,0,0,0
0.9079,0,0,0,0,0
0.9279,0,0,0,0,0
0.9482,0,0,0,0,0
0.9652,0,0,0,0,0
0.9899,0,0,0,0,0
1.028,0,0,0,0,0
1.0285,0,0,0,0,0
1.0519,0,0,0,0,0
1.0714,0,0,0,0,0
1.0778,0,0,0,0,0
1.0797,0,0,0,0,0
1.0661,0,0,0,0,0
1.0343,0,0,0,0,0
0.9357,0,0,0,0,0
1.1134,0,0,0,0,0
1.1308,0,0,0,0,0
1.2536,0,0,0,0,0
1.3051,0,0,0,0,0
1.2985,0,0,0,0,0
1.1676,0,0,0,0,0
1.0404,0,0,0,0,0
0.9154,0,0,0,0,0
0.851,0,0,0,0,0
0.7887,0,0,0,0,0
0.727,0,0,0,0,0
0.7631,0,0,0,0,0
0.8124,0,0,0,0,0
0.9516,0,0,0,0,0
1.09,0,0,0,0,0
1.164,0,0,0,0,0
1.1464,0,0,0,0,0
1.0658,0,0,0,0,0
0.9562,0,0,0,0,0
0.8332,0,0,0,0,0
0.757,0,0,0,0,0
0.7255,0,0,0,0,0
0.7309,0,0,0,0,0
0.7541,0,0,0,0,0
0.7965,0,0,0,0,0
0.7897,0,0,0,0,0
0.7665,0,0,0,0,0
0.7299,0,0,0,0,0
0.7423,0,0,0,0,0
0.7734,0,0,0,0,0
0.8066,0,0,0,0,0
0.8122,0,0,0,0,0
0.8361,0,0,0,0,0
0.8756,0,0,0,0,0
0.8937,0,0,0,0,0
0.8954,0,0,0,0,0
0.8808,0,0,0,0,0
0.8642,0,0,0,0,0
0.8498,0,0,0,0,0
0.8468,0,0,0,0,0
0.8339,0,0,0,0,0
0.8232,0,0,0,0,0
0.8056,0,0,0,0,0
0.8066,0,0,0,0,0
0.8149,0,0,0,0,0
0.8427,0,0,0,0,0
0.9008,0,0,0,0,0
0.9814,0,0,0,0,0
1.0653,0,0,0,0,0
1.154,0,0,0,0,0
1.2192,0,0,0,0,0
1.2592,0,0,0,0,0
1.2846,0,0,0,0,0
1.2763,0,0,0,0,0
1.2143,0,0,0,0,0
1.3608,0,0,0,0,0
1.3263,0,0,0,0,0
1.3168,0,0,0,0,0
1.2387,0,0,0,0,0
1.185,0,0,0,0,0
1.1081,0,0,0,0,0
1.0463,0,0,0,0,0
0.9894,0,0,0,0,0
0.9023,0,0,0,0,0
0.8354,0,0,0,0,0
0.7956,0,0,0,0,0
0.8288,0,0,0,0,0
0.8837,0,0,0,0,0
0.9208,0,0,0,0,0
0.9804,0,0,0,0,0
1.0046,0,0,0,0,0
0.9792,0,0,0,0,0
1.0253,0,0,0,0,0
1.0651,0,0,0,0,0
1.0299,0,0,0,0,0
1.008,0,0,0,0,0
0.9406,0,0,0,0,0
0.8686,0,0,0,0,0
0.8149,0,0,0,0,0
0.767,0,0,0,0,0
0.7289,0,0,0,0,0
0.6281,0,0,0,0,0
0.6161,0,0,0,0,0
0.6291,0,0,0,0,0
0.6808,0,0,0,0,0
0.7633,0,0,0,0,0
0.8273,0,0,0,0,0
0.89,0,0,0,0,0
0.8959,0,0,0,0,0
0.9203,0,0,0,0,0
0.9467,0,0,0,0,0
0.9084,0,0,0,0,0
0.8617,0,0,0,0,0
0.8393,0,0,0,0,0
0.8256,0,0,0,0,0
0.8378,0,0,0,0,0
0.8771,0,0,0,0,0
0.9303,0,0,0,0,0
0.9789,0,0,0,0,0
1.008,0,0,0,0,0
1.0446,0,0,0,0,0
1.0763,0,0,0,0,0
1.0929,0,0,0,0,0
1.1068,0,0,0,0,0
1.1371,0,0,0,0,0
1.151,0,0,0,0,0
1.1239,0,0,0,0,0
1.0426,0,0,0,0,0
1.1335,0,0,0,0,0
1.1457,0,0,0,0,0
1.1762,0,0,0,0,0
1.2321,0,0,0,0,0
1.2436,0,0,0,0,0
1.164,0,0,0,0,0
1.0771,0,0,0,0,0
0.9355,0,0,0,0,0
0.8507,0,0,0,0,0
0.7526,0,0,0,0,0
0.6899,0,0,0,0,0
0.7065,0,0,0,0,0
0.7958,0,0,0,0,0
0.9296,0,0,0,0,0
1.0707,0,0,0,0,0
1.1737,0,0,0,0,0
1.1891,0,0,0,0,0
1.1144,0,0,0,0,0
1.0314,0,0,0,0,0
0.9159,0,0,0,0,0
0.8188,0,0,0,0,0
0.7316,0,0,0,0,0
0.6816,0,0,0,0,0
0.6801,0,0,0,0,0
0.6977,0,0,0,0,0
0.7192,0,0,0,0,0
0.7494,0,0,0,0,0
0.7819,0,0,0,0,0
0.7768,0,0,0,0,0
0.7768,0,0,0,0,0
0.8014,0,0,0,0,0
0.8446,0,0,0,0,0
0.8732,0,0,0,0,0
0.9174,0,0,0,0,0
0.9604,0,0,0,0,0
0.9628,0,0,0,0,0
0.9843,0,0,0,0,0
0.9528,0,0,0,0,0
0.9193,0,0,0,0,0
0.8764,0,0,0,0,0
